Customer ID,Recency,Frequency,Monetary,R,F,M,RFM_Score,Segment
5159,264,1,247.03,1,1,1,111,Hibernating
5160,323,1,62.25,1,1,1,111,Hibernating
5163,90,1,4747.14,3,1,3,313,About to Sleep
5165,320,1,927.92,1,1,1,111,Hibernating
5166,290,1,791.19,1,1,1,111,Hibernating
5167,46,1,988.12,4,1,1,411,Promising
5168,148,2,207.5,2,1,1,211,Hibernating
5169,4,4,13868.8,5,2,5,525,Champions
5170,227,2,8976.55,1,1,5,115,Hibernating
5171,63,4,10553.43,4,2,5,425,Loyal Customers
5172,14,2,3307.92,5,1,3,513,New Customers
5173,297,1,1976.24,1,1,2,112,Hibernating
5176,37,2,1073.17,5,1,1,511,New Customers
5179,18,3,7231.960000000001,5,2,4,524,Champions
5180,278,1,7911.9,1,1,4,114,Hibernating
5181,6,2,5007.030000000001,5,1,3,513,New Customers
5183,209,1,6758.64,2,1,4,214,Hibernating
5184,174,1,6329.52,2,1,4,214,Hibernating
5186,85,1,1855.84,4,1,2,412,Promising
5187,38,1,166.0,5,1,1,511,New Customers
5188,195,1,2783.76,2,1,2,212,Hibernating
5189,141,1,2534.49,3,1,2,312,About to Sleep
5190,360,1,4224.15,1,1,3,113,Hibernating
5194,356,1,6758.64,1,1,4,114,Hibernating
5195,201,3,1452.08,2,2,1,221,At Risk
5197,212,2,4390.33,2,1,3,213,Hibernating
5198,233,2,5567.52,1,1,4,114,Hibernating
5199,274,1,103.75,1,1,1,111,Hibernating
5201,338,1,186.75,1,1,1,111,Hibernating
5202,223,1,2223.27,1,1,2,112,Hibernating
5203,110,1,103.75,3,1,1,311,About to Sleep
5205,321,1,844.83,1,1,1,111,Hibernating
5206,235,1,4747.14,1,1,3,113,Hibernating
5207,34,3,5893.16,5,2,4,524,Champions
5208,122,1,3955.95,3,1,3,313,About to Sleep
5209,54,4,1391.79,4,2,1,421,Loyal Customers
5210,111,1,124.5,3,1,1,311,About to Sleep
5211,200,1,7120.71,2,1,4,214,Hibernating
5212,157,1,1729.21,2,1,2,212,Hibernating
5215,47,3,15139.89,4,2,5,425,Loyal Customers
5217,86,2,8077.9,4,1,4,414,Promising
5218,47,3,13302.72,4,2,5,425,Loyal Customers
5219,11,2,6627.04,5,1,4,514,New Customers
5221,226,3,2873.98,1,2,2,122,At Risk
5223,356,1,4224.15,1,1,3,113,Hibernating
5224,285,1,4747.14,1,1,3,113,Hibernating
5225,46,3,8848.34,4,2,5,425,Loyal Customers
5226,135,1,7120.71,3,1,4,314,About to Sleep
5229,67,1,5913.81,4,1,4,414,Promising
5230,227,2,6466.25,1,1,4,114,Hibernating
5231,30,4,13697.2,5,2,5,525,Champions
5233,55,1,2373.57,4,1,2,412,Promising
5234,336,1,2470.3,1,1,2,112,Hibernating
5235,9,1,20.75,5,1,1,511,New Customers
5236,141,1,2373.57,3,1,2,312,About to Sleep
5238,71,1,463.96,4,1,1,411,Promising
5239,179,2,12404.25,2,1,5,215,Hibernating
5241,89,1,4639.6,3,1,3,313,About to Sleep
5242,16,3,5276.48,5,2,3,523,Champions
5244,327,1,1855.84,1,1,2,112,Hibernating
5245,24,2,2532.55,5,1,2,512,New Customers
5246,71,2,4079.1099999999997,4,1,3,413,Promising
5247,265,1,5913.81,1,1,4,114,Hibernating
5248,199,1,3247.72,2,1,2,212,Hibernating
5251,103,1,1729.21,3,1,2,312,About to Sleep
5252,240,1,844.83,1,1,1,111,Hibernating
5253,68,2,8780.66,4,1,5,415,Promising
5255,297,1,2319.8,1,1,2,112,Hibernating
5256,237,1,4639.6,1,1,3,113,Hibernating
5257,338,1,207.5,1,1,1,111,Hibernating
5258,152,1,1582.38,2,1,2,212,Hibernating
5262,224,1,83.0,1,1,1,111,Hibernating
5263,286,1,103.75,1,1,1,111,Hibernating
5265,89,2,6551.16,3,1,4,314,About to Sleep
5266,129,1,1729.21,3,1,2,312,About to Sleep
5267,148,1,1391.88,2,1,1,211,Hibernating
5269,122,3,3287.09,3,2,3,323,About to Sleep
5270,150,1,207.5,2,1,1,211,Hibernating
5273,157,1,7120.71,2,1,4,214,Hibernating
5275,264,2,8008.63,1,1,4,114,Hibernating
5276,66,1,791.19,4,1,1,411,Promising
5277,229,1,62.25,1,1,1,111,Hibernating
5278,51,2,5108.530000000001,4,1,3,413,Promising
5279,8,3,8552.79,5,2,5,525,Champions
5281,3,3,13288.92,5,2,5,525,Champions
5282,153,1,2319.8,2,1,2,212,Hibernating
5283,5,1,844.83,5,1,1,511,New Customers
5284,115,1,4747.14,3,1,3,313,About to Sleep
5286,81,1,2373.57,4,1,2,412,Promising
5287,73,2,4224.150000000001,4,1,3,413,Promising
5288,166,1,3955.95,2,1,3,213,Hibernating
5289,181,1,1976.24,2,1,2,212,Hibernating
5290,23,1,3164.76,5,1,2,512,New Customers
5291,55,1,4747.14,4,1,3,413,Promising
5292,249,2,2555.24,1,1,2,112,Hibernating
5294,28,2,6526.45,5,1,4,514,New Customers
5295,106,1,5913.81,3,1,4,314,About to Sleep
5297,63,2,4697.04,4,1,3,413,Promising
5300,246,1,741.09,1,1,1,111,Hibernating
5302,128,2,5212.2699999999995,3,1,3,313,About to Sleep
5303,27,1,1855.84,5,1,2,512,New Customers
5306,158,1,4639.6,2,1,3,213,Hibernating
5307,198,1,186.75,2,1,1,211,Hibernating
5308,112,1,791.19,3,1,1,311,About to Sleep
5310,251,1,5538.33,1,1,4,114,Hibernating
5311,61,4,16185.619999999999,4,2,5,425,Loyal Customers
5312,354,1,494.06,1,1,1,111,Hibernating
5313,118,1,2783.76,3,1,2,312,About to Sleep
5314,348,1,2373.57,1,1,2,112,Hibernating
5315,340,1,844.83,1,1,1,111,Hibernating
5317,212,1,463.96,2,1,1,211,Hibernating
5319,111,3,18371.57,3,2,5,325,About to Sleep
5320,131,2,3261.4900000000002,3,1,3,313,About to Sleep
5321,99,1,7120.71,3,1,4,314,About to Sleep
5322,14,2,4367.4400000000005,5,1,3,513,New Customers
5323,8,5,6239.889999999999,5,2,4,524,Champions
5324,29,1,186.75,5,1,1,511,New Customers
5325,206,1,2223.27,2,1,2,212,Hibernating
5326,34,1,1582.38,5,1,2,512,New Customers
5327,165,2,2121.49,2,1,2,212,Hibernating
5329,265,2,7721.400000000001,1,1,4,114,Hibernating
5331,127,3,4307.4400000000005,3,2,3,323,About to Sleep
5333,92,1,8448.3,3,1,5,315,About to Sleep
5334,96,2,7227.99,3,1,4,314,About to Sleep
5335,18,1,3164.76,5,1,2,512,New Customers
5337,30,1,5538.33,5,1,4,514,New Customers
5338,162,2,6031.4800000000005,2,1,4,214,Hibernating
5341,87,1,5913.81,4,1,4,414,Promising
5342,75,1,145.25,4,1,1,411,Promising
5343,70,2,7804.360000000001,4,1,4,414,Promising
5344,7,1,5538.33,5,1,4,514,New Customers
5349,78,2,13087.9,4,1,5,415,Promising
5350,5,2,3164.76,5,1,2,512,New Customers
5351,310,1,4747.14,1,1,3,113,Hibernating
5352,338,1,2470.3,1,1,2,112,Hibernating
5353,201,1,463.96,2,1,1,211,Hibernating
5354,13,1,791.19,5,1,1,511,New Customers
5360,33,1,1729.21,5,1,2,512,New Customers
5361,326,1,2373.57,1,1,2,112,Hibernating
5364,294,2,1874.46,1,1,2,112,Hibernating
5365,145,2,4049.01,2,1,3,213,Hibernating
5368,105,1,3379.32,3,1,3,313,About to Sleep
5369,77,1,1689.66,4,1,2,412,Promising
5371,3,1,1391.88,5,1,1,511,New Customers
5372,94,3,9394.08,3,2,5,325,About to Sleep
5373,112,1,5913.81,3,1,4,314,About to Sleep
5377,217,1,20.75,1,1,1,111,Hibernating
5378,215,2,5948.52,2,1,4,214,Hibernating
5380,34,1,741.09,5,1,1,511,New Customers
5381,283,1,494.06,1,1,1,111,Hibernating
5383,161,1,1729.21,2,1,2,212,Hibernating
5384,173,2,5532.94,2,1,4,214,Hibernating
5385,240,2,5627.72,1,1,4,114,Hibernating
5386,138,2,2527.3,3,1,2,312,About to Sleep
5387,139,2,9332.68,3,1,5,315,About to Sleep
5388,218,2,4101.2,1,1,3,113,Hibernating
5389,139,1,7120.71,3,1,4,314,About to Sleep
5390,115,3,6710.129999999999,3,2,4,324,About to Sleep
5391,201,1,20.75,2,1,1,211,Hibernating
5392,315,1,1729.21,1,1,2,112,Hibernating
5394,31,4,17248.54,5,2,5,525,Champions
5395,7,2,3030.7900000000004,5,1,2,512,New Customers
5396,37,3,5808.32,5,2,4,524,Champions
5397,348,1,844.83,1,1,1,111,Hibernating
5398,137,2,5913.8099999999995,3,1,4,314,About to Sleep
5400,227,1,1689.66,1,1,2,112,Hibernating
5403,204,1,186.75,2,1,1,211,Hibernating
5404,131,1,247.03,3,1,1,311,About to Sleep
5405,350,1,4639.6,1,1,3,113,Hibernating
5406,169,2,2017.74,2,1,2,212,Hibernating
5408,214,1,20.75,2,1,1,211,Hibernating
5410,194,1,1235.15,2,1,1,211,Hibernating
5411,221,3,14262.17,1,2,5,125,At Risk
5413,145,2,5110.48,2,1,3,213,Hibernating
5415,32,2,352.75,5,1,1,511,New Customers
5416,354,1,3379.32,1,1,3,113,Hibernating
5417,168,2,4431.65,2,1,3,213,Hibernating
5418,130,3,3616.4500000000003,3,2,3,323,About to Sleep
5419,117,1,20.75,3,1,1,311,About to Sleep
5420,131,2,10768.23,3,1,5,315,About to Sleep
5422,209,1,494.06,2,1,1,211,Hibernating
5423,164,2,8593.55,2,1,5,215,Hibernating
5424,19,4,14717.170000000002,5,2,5,525,Champions
5425,99,1,494.06,3,1,1,311,About to Sleep
5426,233,1,83.0,1,1,1,111,Hibernating
5428,271,1,6329.52,1,1,4,114,Hibernating
5429,169,2,9708.84,2,1,5,215,Hibernating
5430,304,1,3247.72,1,1,2,112,Hibernating
5431,350,1,4747.14,1,1,3,113,Hibernating
5433,33,3,5997.2,5,2,4,524,Champions
5434,306,2,1502.93,1,1,2,112,Hibernating
5435,354,1,1482.18,1,1,1,111,Hibernating
5436,56,1,7911.9,4,1,4,414,Promising
5438,340,1,741.09,1,1,1,111,Hibernating
5440,277,1,7120.71,1,1,4,114,Hibernating
5441,32,1,1582.38,5,1,2,512,New Customers
5442,94,4,14848.68,3,2,5,325,About to Sleep
5443,35,1,2373.57,5,1,2,512,New Customers
5444,94,1,2373.57,3,1,2,312,About to Sleep
5445,98,2,3372.22,3,1,3,313,About to Sleep
5446,256,1,3711.68,1,1,3,113,Hibernating
5448,204,1,844.83,2,1,1,211,Hibernating
5450,127,1,2319.8,3,1,2,312,About to Sleep
5452,162,1,103.75,2,1,1,211,Hibernating
5453,279,1,8448.3,1,1,5,115,Hibernating
5454,153,2,1452.08,2,1,1,211,Hibernating
5457,180,2,5089.73,2,1,3,213,Hibernating
5458,21,1,5068.98,5,1,3,513,New Customers
5459,160,2,4224.15,2,1,3,213,Hibernating
5460,332,2,1938.84,1,1,2,112,Hibernating
5461,15,1,2223.27,5,1,2,512,New Customers
5462,88,1,6329.52,3,1,4,314,About to Sleep
5463,111,1,7911.9,3,1,4,314,About to Sleep
5464,41,1,6329.52,4,1,4,414,Promising
5465,192,3,11952.12,2,2,5,225,At Risk
5467,155,1,41.5,2,1,1,211,Hibernating
5468,144,1,83.0,2,1,1,211,Hibernating
5469,57,2,1599.38,4,1,2,412,Promising
5470,144,1,2373.57,2,1,2,212,Hibernating
5471,202,1,3379.32,2,1,3,213,Hibernating
5473,246,1,3164.76,1,1,2,112,Hibernating
5474,301,1,2223.27,1,1,2,112,Hibernating
5475,285,2,1338.89,1,1,1,111,Hibernating
5476,58,4,12930.79,4,2,5,425,Loyal Customers
5477,93,2,8448.3,3,1,5,315,About to Sleep
5478,20,3,5584.960000000001,5,2,4,524,Champions
5479,4,4,12880.27,5,2,5,525,Champions
5480,207,1,103.75,2,1,1,211,Hibernating
5482,70,1,145.25,4,1,1,411,Promising
5485,138,1,4639.6,3,1,3,313,About to Sleep
5488,109,1,791.19,3,1,1,311,About to Sleep
5489,173,1,3247.72,2,1,2,212,Hibernating
5490,183,2,9436.42,2,1,5,215,Hibernating
5492,193,1,988.12,2,1,1,211,Hibernating
5493,226,2,10660.95,1,1,5,115,Hibernating
5494,210,2,6841.7300000000005,2,1,4,214,Hibernating
5495,32,3,16979.6,5,2,5,525,Champions
5496,22,1,7120.71,5,1,4,514,New Customers
5498,248,1,145.25,1,1,1,111,Hibernating
5500,117,1,6329.52,3,1,4,314,About to Sleep
5501,274,1,1689.66,1,1,2,112,Hibernating
5502,14,2,6602.9800000000005,5,1,4,514,New Customers
5503,72,2,1749.96,4,1,2,412,Promising
5504,28,1,1235.15,5,1,1,511,New Customers
5505,178,1,166.0,2,1,1,211,Hibernating
5507,189,1,20.75,2,1,1,211,Hibernating
5508,254,1,4175.64,1,1,3,113,Hibernating
5510,100,2,5532.94,3,1,4,314,About to Sleep
5512,34,2,2534.4900000000002,5,1,2,512,New Customers
5513,49,1,6329.52,4,1,4,414,Promising
5515,188,1,124.5,2,1,1,211,Hibernating
5516,17,4,13385.679999999998,5,2,5,525,Champions
5517,138,1,7911.9,3,1,4,314,About to Sleep
5520,224,3,13141.8,1,2,5,125,At Risk
5521,246,1,988.12,1,1,1,111,Hibernating
5525,127,2,6823.580000000001,3,1,4,314,About to Sleep
5526,133,1,6758.64,3,1,4,314,About to Sleep
5527,19,3,9239.490000000002,5,2,5,525,Champions
5529,100,2,2477.32,3,1,2,312,About to Sleep
5531,189,2,5621.33,2,1,4,214,Hibernating
5532,26,2,4800.78,5,1,3,513,New Customers
5533,149,1,3711.68,2,1,3,213,Hibernating
5535,142,1,1582.38,3,1,2,312,About to Sleep
5536,341,1,5538.33,1,1,4,114,Hibernating
5537,108,2,969.42,3,1,1,311,About to Sleep
5538,301,1,7120.71,1,1,4,114,Hibernating
5539,21,2,2767.4300000000003,5,1,2,512,New Customers
5540,20,2,2581.07,5,1,2,512,New Customers
5541,87,1,741.09,4,1,1,411,Promising
5542,198,3,4722.6,2,2,3,223,At Risk
5543,27,4,8882.650000000001,5,2,5,525,Champions
5544,219,1,2534.49,1,1,2,112,Hibernating
5545,47,2,5020.47,4,1,3,413,Promising
5546,124,1,3711.68,3,1,3,313,About to Sleep
5547,255,1,145.25,1,1,1,111,Hibernating
5548,283,2,5110.48,1,1,3,113,Hibernating
5551,261,1,463.96,1,1,1,111,Hibernating
5553,284,1,4224.15,1,1,3,113,Hibernating
5554,101,2,5214.23,3,1,3,313,About to Sleep
5555,4,1,124.5,5,1,1,511,New Customers
5556,225,1,6758.64,1,1,4,114,Hibernating
5557,300,1,41.5,1,1,1,111,Hibernating
5558,85,2,8849.92,4,1,5,415,Promising
5559,130,4,3088.86,3,2,2,322,About to Sleep
5561,178,1,3164.76,2,1,2,212,Hibernating
5562,190,1,7911.9,2,1,4,214,Hibernating
5563,41,1,5538.33,4,1,4,414,Promising
5564,36,1,1976.24,5,1,2,512,New Customers
5565,120,2,4843.870000000001,3,1,3,313,About to Sleep
5566,3,2,5110.48,5,1,3,513,New Customers
5567,151,2,6876.4400000000005,2,1,4,214,Hibernating
5568,187,2,3771.88,2,1,3,213,Hibernating
5569,31,1,6758.64,5,1,4,514,New Customers
5570,183,1,1235.15,2,1,1,211,Hibernating
5571,298,1,2783.76,1,1,2,112,Hibernating
5572,298,1,186.75,1,1,1,111,Hibernating
5573,110,2,5934.95,3,1,4,314,About to Sleep
5574,55,2,4788.64,4,1,3,413,Promising
5575,189,3,13450.23,2,2,5,225,At Risk
5576,60,1,207.5,4,1,1,411,Promising
5578,76,2,5559.08,4,1,4,414,Promising
5579,9,3,3915.08,5,2,3,523,Champions
5580,111,4,11720.36,3,2,5,325,About to Sleep
5582,298,1,1235.15,1,1,1,111,Hibernating
5584,65,3,8872.62,4,2,5,425,Loyal Customers
5585,189,2,8849.92,2,1,5,215,Hibernating
5587,156,1,20.75,2,1,1,211,Hibernating
5589,177,1,2783.76,2,1,2,212,Hibernating
5592,345,1,791.19,1,1,1,111,Hibernating
5593,342,1,4175.64,1,1,3,113,Hibernating
5594,9,3,7203.710000000001,5,2,4,524,Champions
5596,121,2,2273.37,3,1,2,312,About to Sleep
5597,11,3,9802.029999999999,5,2,5,525,Champions
5599,101,2,6163.08,3,1,4,314,About to Sleep
5601,186,1,2470.3,2,1,2,212,Hibernating
5602,95,1,145.25,3,1,1,311,About to Sleep
5603,4,3,10958.6,5,2,5,525,Champions
5606,190,2,2485.8,2,1,2,212,Hibernating
5607,136,3,3351.51,3,2,3,323,About to Sleep
5608,177,1,2783.76,2,1,2,212,Hibernating
5609,353,1,2319.8,1,1,2,112,Hibernating
5610,28,1,791.19,5,1,1,511,New Customers
5611,230,2,4976.93,1,1,3,113,Hibernating
5612,237,2,1071.12,1,1,1,111,Hibernating
5614,179,2,5948.52,2,1,4,214,Hibernating
5621,252,1,207.5,1,1,1,111,Hibernating
5622,358,1,3955.95,1,1,3,113,Hibernating
5623,43,1,7603.47,4,1,4,414,Promising
5624,66,1,5538.33,4,1,4,414,Promising
5626,145,2,4747.14,2,1,3,213,Hibernating
5628,342,1,4224.15,1,1,3,113,Hibernating
5629,142,1,2783.76,3,1,2,312,About to Sleep
5630,110,3,5718.02,3,2,4,324,About to Sleep
5633,13,1,4747.14,5,1,3,513,New Customers
5635,42,2,3310.01,4,1,3,413,Promising
5636,79,2,3711.68,4,1,3,413,Promising
5637,117,4,6220.719999999999,3,2,4,324,About to Sleep
5640,182,1,463.96,2,1,1,211,Hibernating
5641,50,2,9591.01,4,1,5,415,Promising
5642,120,3,4576.9,3,2,3,323,About to Sleep
5643,92,2,2042.59,3,1,2,312,About to Sleep
5646,132,1,4639.6,3,1,3,313,About to Sleep
5647,297,1,8448.3,1,1,5,115,Hibernating
5648,71,1,6758.64,4,1,4,414,Promising
5649,32,2,5567.5199999999995,5,1,4,514,New Customers
5650,13,2,12189.689999999999,5,1,5,515,New Customers
5652,29,1,463.96,5,1,1,511,New Customers
5653,51,1,5068.98,4,1,3,413,Promising
5654,46,1,7603.47,4,1,4,414,Promising
5655,299,1,103.75,1,1,1,111,Hibernating
5656,86,2,7120.71,4,1,4,414,Promising
5657,337,1,5913.81,1,1,4,114,Hibernating
5658,227,1,988.12,1,1,1,111,Hibernating
5659,104,2,2677.8,3,1,2,312,About to Sleep
5660,133,2,13517.28,3,1,5,315,About to Sleep
5661,169,1,2319.8,2,1,2,212,Hibernating
5662,68,3,9119.71,4,2,5,425,Loyal Customers
5663,224,1,3164.76,1,1,2,112,Hibernating
5665,15,1,3247.72,5,1,2,512,New Customers
5666,230,1,3247.72,1,1,2,112,Hibernating
5667,141,1,2470.3,3,1,2,312,About to Sleep
5668,246,1,988.12,1,1,1,111,Hibernating
5669,141,1,5913.81,3,1,4,314,About to Sleep
5670,100,2,1699.1100000000001,3,1,2,312,About to Sleep
5672,120,1,4639.6,3,1,3,313,About to Sleep
5673,43,1,7120.71,4,1,4,414,Promising
5674,4,1,7603.47,5,1,4,514,New Customers
5676,180,1,247.03,2,1,1,211,Hibernating
5677,124,2,2964.36,3,1,2,312,About to Sleep
5678,33,2,8531.3,5,1,5,515,New Customers
5681,99,1,988.12,3,1,1,311,About to Sleep
5682,239,3,4408.9400000000005,1,2,3,123,At Risk
5683,81,3,4277.34,4,2,3,423,Loyal Customers
5685,5,2,5440.889999999999,5,1,4,514,New Customers
5686,293,2,2327.01,1,1,2,112,Hibernating
5687,104,2,1644.63,3,1,2,312,About to Sleep
5689,13,3,10066.560000000001,5,2,5,525,Champions
5691,68,2,9024.93,4,1,5,415,Promising
5692,296,2,4883.87,1,1,3,113,Hibernating
5694,210,1,247.03,2,1,1,211,Hibernating
5695,51,2,6924.64,4,1,4,414,Promising
5696,89,1,3955.95,3,1,3,313,About to Sleep
5697,244,1,988.12,1,1,1,111,Hibernating
5698,119,3,660.06,3,2,1,321,About to Sleep
5699,301,1,41.5,1,1,1,111,Hibernating
5700,88,3,7738.400000000001,3,2,4,324,About to Sleep
5701,256,2,7148.960000000001,1,1,4,114,Hibernating
5702,20,1,1976.24,5,1,2,512,New Customers
5704,269,1,186.75,1,1,1,111,Hibernating
5705,65,2,4693.370000000001,4,1,3,413,Promising
5706,137,1,3247.72,3,1,2,312,About to Sleep
5707,55,3,5666.36,4,2,4,424,Loyal Customers
5708,351,1,2534.49,1,1,2,112,Hibernating
5709,12,2,7265.96,5,1,4,514,New Customers
5710,15,1,103.75,5,1,1,511,New Customers
5711,277,1,83.0,1,1,1,111,Hibernating
5712,199,1,1855.84,2,1,2,212,Hibernating
5713,160,2,8912.259999999998,2,1,5,215,Hibernating
5714,218,1,247.03,1,1,1,111,Hibernating
5716,234,1,103.75,1,1,1,111,Hibernating
5722,11,2,2349.9,5,1,2,512,New Customers
5723,91,1,7120.71,3,1,4,314,About to Sleep
5724,26,1,6758.64,5,1,4,514,New Customers
5725,165,1,3164.76,2,1,2,212,Hibernating
5726,163,1,20.75,2,1,1,211,Hibernating
5727,140,1,20.75,3,1,1,311,About to Sleep
5730,17,1,1235.15,5,1,1,511,New Customers
5731,112,2,3458.42,3,1,3,313,About to Sleep
5732,229,1,103.75,1,1,1,111,Hibernating
5733,136,2,4639.6,3,1,3,313,About to Sleep
5734,202,1,62.25,2,1,1,211,Hibernating
5735,25,2,3268.47,5,1,3,513,New Customers
5736,261,1,3711.68,1,1,3,113,Hibernating
5737,49,2,2162.99,4,1,2,412,Promising
5738,322,1,1391.88,1,1,1,111,Hibernating
5740,55,2,10660.95,4,1,5,415,Promising
5741,143,2,8185.360000000001,3,1,4,314,About to Sleep
5742,27,4,12588.619999999999,5,2,5,525,Champions
5745,217,2,1516.38,1,1,2,112,Hibernating
5746,32,1,3164.76,5,1,2,512,New Customers
5752,347,1,2783.76,1,1,2,112,Hibernating
5753,157,1,8448.3,2,1,5,215,Hibernating
5754,85,2,5538.33,4,1,4,414,Promising
5755,28,2,3856.93,5,1,3,513,New Customers
5757,73,3,9962.95,4,2,5,425,Loyal Customers
5758,252,2,1071.12,1,1,1,111,Hibernating
5761,83,3,7166.900000000001,4,2,4,424,Loyal Customers
5762,70,1,2534.49,4,1,2,412,Promising
5763,112,2,4693.370000000001,3,1,3,313,About to Sleep
5767,99,1,1391.88,3,1,1,311,About to Sleep
5768,90,3,9551.46,3,2,5,325,About to Sleep
5769,324,2,1318.15,1,1,1,111,Hibernating
5770,33,3,9888.14,5,2,5,525,Champions
5771,47,2,2470.3,4,1,2,412,Promising
5772,175,2,3765.4500000000003,2,1,3,213,Hibernating
5773,103,1,124.5,3,1,1,311,About to Sleep
5776,331,1,463.96,1,1,1,111,Hibernating
5777,296,1,4639.6,1,1,3,113,Hibernating
5779,27,2,2615.55,5,1,2,512,New Customers
5782,105,1,1391.88,3,1,1,311,About to Sleep
5786,14,1,2470.3,5,1,2,512,New Customers
5787,97,3,692.21,3,2,1,321,About to Sleep
5788,298,1,8448.3,1,1,5,115,Hibernating
5789,3,1,3955.95,5,1,3,513,New Customers
5791,208,1,1729.21,2,1,2,212,Hibernating
5792,214,2,9303.779999999999,2,1,5,215,Hibernating
5794,224,1,4747.14,1,1,3,113,Hibernating
5796,32,1,1855.84,5,1,2,512,New Customers
5798,272,1,1235.15,1,1,1,111,Hibernating
5799,10,2,2717.33,5,1,2,512,New Customers
5800,211,1,4747.14,2,1,3,213,Hibernating
5802,156,2,3351.51,2,1,3,213,Hibernating
5809,121,1,463.96,3,1,1,311,About to Sleep
5813,237,1,4175.64,1,1,3,113,Hibernating
5816,2,2,9579.710000000001,5,1,5,515,New Customers
5818,112,1,463.96,3,1,1,311,About to Sleep
5819,43,1,247.03,4,1,1,411,Promising
5822,360,1,186.75,1,1,1,111,Hibernating
5823,61,1,6329.52,4,1,4,414,Promising
5825,147,1,1855.84,2,1,2,212,Hibernating
5827,99,1,207.5,3,1,1,311,About to Sleep
5828,2,1,5538.33,5,1,4,514,New Customers
5830,183,1,7911.9,2,1,4,214,Hibernating
5831,295,1,741.09,1,1,1,111,Hibernating
5832,107,2,2638.24,3,1,2,312,About to Sleep
5834,222,1,463.96,1,1,1,111,Hibernating
5835,248,1,4224.15,1,1,3,113,Hibernating
5836,46,2,9762.48,4,1,5,415,Promising
5838,0,4,14001.34,5,2,5,525,Champions
5840,106,1,844.83,3,1,1,311,About to Sleep
5841,182,1,7603.47,2,1,4,214,Hibernating
5842,206,1,20.75,2,1,1,211,Hibernating
5843,26,3,9738.2,5,2,5,525,Champions
5844,3,4,7187.34,5,2,4,524,Champions
5845,194,1,4639.6,2,1,3,213,Hibernating
5846,27,4,5257.73,5,2,3,523,Champions
5847,42,1,741.09,4,1,1,411,Promising
5848,329,1,1482.18,1,1,1,111,Hibernating
5849,4,2,2717.33,5,1,2,512,New Customers
5850,105,2,7496.1900000000005,3,1,4,314,About to Sleep
5851,81,4,6476.35,4,2,4,424,Loyal Customers
5852,157,1,103.75,2,1,1,211,Hibernating
5853,147,2,3771.88,2,1,3,213,Hibernating
5854,57,2,2038.49,4,1,2,412,Promising
5855,266,1,2534.49,1,1,2,112,Hibernating
5857,128,1,1482.18,3,1,1,311,About to Sleep
5858,286,1,1729.21,1,1,2,112,Hibernating
5859,270,1,4639.6,1,1,3,113,Hibernating
5860,137,2,5131.23,3,1,3,313,About to Sleep
5862,135,2,1895.21,3,1,2,312,About to Sleep
5863,346,1,791.19,1,1,1,111,Hibernating
5864,18,3,10500.03,5,2,5,525,Champions
5865,128,2,8131.59,3,1,4,314,About to Sleep
5867,64,2,2435.82,4,1,2,412,Promising
5868,157,2,7442.549999999999,2,1,4,214,Hibernating
5869,44,1,41.5,4,1,1,411,Promising
5870,261,2,124.5,1,1,1,111,Hibernating
5872,57,2,2520.4,4,1,2,412,Promising
5873,256,1,8448.3,1,1,5,115,Hibernating
5874,264,2,8703.09,1,1,5,115,Hibernating
5875,157,1,3711.68,2,1,3,213,Hibernating
5876,20,3,6391.77,5,2,4,524,Champions
5878,315,1,988.12,1,1,1,111,Hibernating
5879,14,3,7123.47,5,2,4,524,Champions
5880,276,1,6758.64,1,1,4,114,Hibernating
5882,296,1,844.83,1,1,1,111,Hibernating
5883,105,1,2319.8,3,1,2,312,About to Sleep
5884,292,1,207.5,1,1,1,111,Hibernating
5886,57,2,2717.33,4,1,2,412,Promising
5887,165,2,4296.04,2,1,3,213,Hibernating
5892,15,3,3310.01,5,2,3,523,Champions
5893,263,1,8448.3,1,1,5,115,Hibernating
5894,59,2,3351.51,4,1,3,413,Promising
5896,131,2,11827.619999999999,3,1,5,315,About to Sleep
